source_file	organism_name
invertebrate.txt	Oratosquilla oratoria
invertebrate.txt	Hermetia illucens
invertebrate.txt	Anopheles ziemanni
invertebrate.txt	Anoplolepis gracilipes
invertebrate.txt	Rhynchophorus ferrugineus
invertebrate.txt	Diprion similis
invertebrate.txt	Microplitis mediator
invertebrate.txt	Palaemon carinicauda
invertebrate.txt	Bombus pyrosoma
invertebrate.txt	Amphimedon queenslandica
invertebrate.txt	Pomacea canaliculata
invertebrate.txt	Vollenhovia emeryi
invertebrate.txt	Monosiga brevicollis MX1
invertebrate.txt	Lasioglossum baleicum
invertebrate.txt	Neodiprion lecontei
invertebrate.txt	Neodiprion pinetum
invertebrate.txt	Diachasma alloeum
invertebrate.txt	Cyphomyrmex costatus
invertebrate.txt	Chelonus insularis
invertebrate.txt	Culicoides brevitarsis
invertebrate.txt	Trachymyrmex cornetzi
invertebrate.txt	Osmia lignaria
invertebrate.txt	Odontomachus brunneus
invertebrate.txt	Rhopilema esculentum
invertebrate.txt	Ylistrum balloti
invertebrate.txt	Eufriesea mexicana
invertebrate.txt	Atta colombica
invertebrate.txt	Epargyreus clarus
invertebrate.txt	Convolutriloba macropyga
invertebrate.txt	Dermacentor silvarum
invertebrate.txt	Frieseomelitta varia
invertebrate.txt	Montipora foliosa
invertebrate.txt	Capsaspora owczarzaki ATCC 30864
invertebrate.txt	Habropoda laboriosa
invertebrate.txt	Dinoponera quadriceps
invertebrate.txt	Harpegnathos saltator
invertebrate.txt	Nylanderia fulva
invertebrate.txt	Polyergus mexicanus
invertebrate.txt	Ochlerotatus camptorhynchus
invertebrate.txt	Sphaeroforma arctica JP610
invertebrate.txt	Tubulanus polymorphus
invertebrate.txt	Amyelois transitella
invertebrate.txt	Aphidius gifuensis
invertebrate.txt	Achroia grisella
invertebrate.txt	Fonticula alba
invertebrate.txt	Melanaphis sacchari
invertebrate.txt	Polistes dominula
invertebrate.txt	Prorops nasuta
invertebrate.txt	Dalotia coriaria
invertebrate.txt	Colletes gigas
invertebrate.txt	Salpingoeca rosetta
invertebrate.txt	Euwallacea fornicatus
invertebrate.txt	Leguminivora glycinivorella
invertebrate.txt	Drosophila rhopaloa
invertebrate.txt	Cataglyphis hispanica
invertebrate.txt	Cydia splendana
invertebrate.txt	Cydia strobilella
invertebrate.txt	Diorhabda carinulata
invertebrate.txt	Diorhabda sublineata
invertebrate.txt	Amphibalanus amphitrite
invertebrate.txt	Eurytemora carolleeae
invertebrate.txt	Osmia bicornis bicornis
invertebrate.txt	Osmia lignaria lignaria
invertebrate.txt	Cydia fagiglandana
invertebrate.txt	Hyposmocoma kahamanoa
invertebrate.txt	Drosophila subpulchrella
invertebrate.txt	Anopheles maculipalpis
invertebrate.txt	Anopheles coluzzii
invertebrate.txt	Anopheles marshallii
invertebrate.txt	Anneissia japonica
invertebrate.txt	Oppia nitens
invertebrate.txt	Gigantopelta aegis
invertebrate.txt	Euwallacea similis
invertebrate.txt	Xylocopa sonorina
invertebrate.txt	Cydia amplana
invertebrate.txt	Temnothorax americanus
invertebrate.txt	Ooceraea biroi
invertebrate.txt	Schistocerca serialis cubense
invertebrate.txt	Cotesia typhae
invertebrate.txt	Neocloeon triangulifer
invertebrate.txt	Nomia melanderi
invertebrate.txt	Topomyia yanbarensis
invertebrate.txt	Condylostylus longicornis
invertebrate.txt	Watersipora subatra
invertebrate.txt	Colletes latitarsis
invertebrate.txt	Octopus sinensis
invertebrate.txt	Exaiptasia diaphana
invertebrate.txt	Bombus vancouverensis nearcticus
invertebrate.txt	Bombus vancouverensis nearcticus
invertebrate.txt	Zophobas morio
invertebrate.txt	Magallana angulata
invertebrate.txt	Maniola hyperantus
invertebrate.txt	Belonocnema kinseyi
invertebrate.txt	Andrena cerasifolii
invertebrate.txt	Bolinopsis microptera
invertebrate.txt	Neodiprion fabricii
invertebrate.txt	Xenia sp. Carnegie-2017
invertebrate.txt	Anthonomus grandis grandis
invertebrate.txt	Paramacrobiotus metropolitanus
invertebrate.txt	Neodiprion virginianus
invertebrate.txt	Gordionus sp. m RMFG-2023
invertebrate.txt	Liolophura sinensis
invertebrate.txt	Ptiloglossa arizonensis
